gene	a	b
ST8SIA2	0.944710246349563	0.0296390152503892
ST8SIA3	0.944710246349563	0.0296390152503892
ST8SIA4	0.944710246349563	0.0296390152503892
ST8SIA5	0.944710246349563	0.0296390152503892
ST8SIA6	0.28814005341007	0.00914277495177951
STAC	0.944710246349563	0.0296390152503892
STAC2	0.944710246349563	0.0296390152503892
STAC3	0.944710246349563	0.0296390152503892
STAG1	0.249302440773561	0.0176594069960543
STAG2	0.249302440773561	0.0176594069960543
STAG3	0.249302440773561	0.0176594069960543
STAM	0.944710246349563	0.0296390152503892
STAM2	0.944710246349563	0.0296390152503892
STAMBP	0.944710246349563	0.0296390152503892
STAMBPL1	0.249302440773561	0.0176594069960543
STAP1	0.944710246349563	0.0296390152503892
STAR	0.28814005341007	0.00914277495177951
STARD10	0.944710246349563	0.0296390152503892
STARD13	0.249302440773561	0.0176594069960543
STARD3	0.249302440773561	0.0176594069960543
STARD3NL	0.28814005341007	0.00914277495177951
STARD4	0.28814005341007	0.00914277495177951
STARD5	0.944710246349563	0.0296390152503892
STARD7	0.944710246349563	0.0296390152503892
STARD8	0.249302440773561	0.0176594069960543
STAT1	0.249302440773561	0.0176594069960543
STAT2	0.249302440773561	0.0176594069960543
STAT3	0.249302440773561	0.0176594069960543
STAT4	0.249302440773561	0.0176594069960543
STAT5A	0.249302440773561	0.0176594069960543
STAT5B	0.249302440773561	0.0176594069960543
STAT6	0.249302440773561	0.0176594069960543
STAU1	0.249302440773561	0.0176594069960543
STAU2	0.249302440773561	0.0176594069960543
STC1	0.28814005341007	0.00914277495177951
STC2	0.28814005341007	0.00914277495177951
STEAP1	0.28814005341007	0.00914277495177951
STEAP1B	0.28814005341007	0.00914277495177951
STEAP2	0.944710246349563	0.0296390152503892
STEAP3	0.28814005341007	0.00914277495177951
STIL	0.249302440773561	0.0176594069960543
STIM1	0.249302440773561	0.0176594069960543
STIP1	0.249302440773561	0.0176594069960543
STK10	0.249302440773561	0.0176594069960543
STK11	0.944710246349563	0.0296390152503892
STK16	0.944710246349563	0.0296390152503892
STK17A	0.944710246349563	0.0296390152503892
STK17B	0.944710246349563	0.0296390152503892
STK24	0.944710246349563	0.0296390152503892
STK25	0.944710246349563	0.0296390152503892
STK3	0.944710246349563	0.0296390152503892
STK31	0.249302440773561	0.0176594069960543
STK32A	0.944710246349563	0.0296390152503892
STK32B	0.944710246349563	0.0296390152503892
STK32C	0.944710246349563	0.0296390152503892
STK33	0.944710246349563	0.0296390152503892
STK35	0.944710246349563	0.0296390152503892
STK36	0.249302440773561	0.0176594069960543
STK38	0.944710246349563	0.0296390152503892
STK38L	0.944710246349563	0.0296390152503892
STK39	0.249302440773561	0.0176594069960543
STK4	0.249302440773561	0.0176594069960543
STK40	0.944710246349563	0.0296390152503892
STMN1	0.28814005341007	0.00914277495177951
STMN3	0.28814005341007	0.00914277495177951
STMN4	0.28814005341007	0.00914277495177951
STOM	0.28814005341007	0.00914277495177951
STOML1	0.944710246349563	0.0296390152503892
STOML2	0.944710246349563	0.0296390152503892
STON2	0.944710246349563	0.0296390152503892
STOX1	0.249302440773561	0.0176594069960543
STOX2	0.249302440773561	0.0176594069960543
STPG1	0.944710246349563	0.0296390152503892
STPG2	0.944710246349563	0.0296390152503892
STRA6	0.249302440773561	0.0176594069960543
STRA8	0.944710246349563	0.0296390152503892
STRADA	0.944710246349563	0.0296390152503892
STRADB	0.944710246349563	0.0296390152503892
STRAP	0.944710246349563	0.0296390152503892
STRBP	0.249302440773561	0.0176594069960543
STRIP1	0.249302440773561	0.0176594069960543
STRIP2	0.249302440773561	0.0176594069960543
STRN	0.249302440773561	0.0176594069960543
STRN3	0.249302440773561	0.0176594069960543
STRN4	0.249302440773561	0.0176594069960543
STS	0.944710246349563	0.0296390152503892
STT3A	0.249302440773561	0.0176594069960543
STT3B	0.249302440773561	0.0176594069960543
STUB1	0.944710246349563	0.0296390152503892
STX10	0.944710246349563	0.0296390152503892
STX11	0.28814005341007	0.00914277495177951
STX12	0.944710246349563	0.0296390152503892
STX17	0.944710246349563	0.0296390152503892
STX18	0.944710246349563	0.0296390152503892
STX19	0.28814005341007	0.00914277495177951
STX1A	0.944710246349563	0.0296390152503892
STX1B	0.944710246349563	0.0296390152503892
STX2	0.944710246349563	0.0296390152503892
STX3	0.944710246349563	0.0296390152503892
STX4	0.944710246349563	0.0296390152503892
STX5	0.944710246349563	0.0296390152503892
STX6	0.944710246349563	0.0296390152503892
STX7	0.944710246349563	0.0296390152503892
STX8	0.944710246349563	0.0296390152503892
STXBP2	0.944710246349563	0.0296390152503892
STXBP3	0.249302440773561	0.0176594069960543
STXBP4	0.249302440773561	0.0176594069960543
STXBP5	0.249302440773561	0.0176594069960543
STXBP5L	0.249302440773561	0.0176594069960543
STXBP6	0.28814005341007	0.00914277495177951
STYK1	0.944710246349563	0.0296390152503892
STYX	0.944710246349563	0.0296390152503892
STYXL1	0.28814005341007	0.00914277495177951
SUCLA2	0.944710246349563	0.0296390152503892
SUCLG1	0.944710246349563	0.0296390152503892
SUCLG2	0.944710246349563	0.0296390152503892
SUCNR1	0.28814005341007	0.00914277495177951
SUDS3	0.944710246349563	0.0296390152503892
SUGP1	0.249302440773561	0.0176594069960543
SUGP2	0.249302440773561	0.0176594069960543
SUGT1	0.944710246349563	0.0296390152503892
SULF1	0.249302440773561	0.0176594069960543
SULF2	0.249302440773561	0.0176594069960543
SULT1B1	0.944710246349563	0.0296390152503892
SULT1C2	0.944710246349563	0.0296390152503892
SULT1E1	0.944710246349563	0.0296390152503892
SULT2A1	0.944710246349563	0.0296390152503892
SULT2B1	0.944710246349563	0.0296390152503892
SULT4A1	0.944710246349563	0.0296390152503892
SULT6B1	0.28814005341007	0.00914277495177951
SUMF1	0.944710246349563	0.0296390152503892
SUMF2	0.944710246349563	0.0296390152503892
SUMO3	0.28814005341007	0.00914277495177951
SUN1	0.249302440773561	0.0176594069960543
SUN2	0.249302440773561	0.0176594069960543
SUN3	0.944710246349563	0.0296390152503892
SUN5	0.944710246349563	0.0296390152503892
SUOX	0.944710246349563	0.0296390152503892
SUPT16H	0.249302440773561	0.0176594069960543
SUPT20H	0.249302440773561	0.0176594069960543
SUPT4H1	0.28814005341007	0.00914277495177951
SUPT5H	0.249302440773561	0.0176594069960543
SUPT6H	0.249302440773561	0.0176594069960543
SUPT7L	0.28814005341007	0.00914277495177951
SUPV3L1	0.249302440773561	0.0176594069960543
SURF1	0.944710246349563	0.0296390152503892
SURF2	0.944710246349563	0.0296390152503892
SURF4	0.28814005341007	0.00914277495177951
SURF6	0.944710246349563	0.0296390152503892
SUSD1	0.249302440773561	0.0176594069960543
SUSD2	0.249302440773561	0.0176594069960543
SUSD3	0.28814005341007	0.00914277495177951
SUSD4	0.944710246349563	0.0296390152503892
SUSD5	0.944710246349563	0.0296390152503892
SUV39H2	0.944710246349563	0.0296390152503892
SUV420H2	0.249302440773561	0.0176594069960543
SUZ12	0.249302440773561	0.0176594069960543
SV2A	0.249302440773561	0.0176594069960543
SV2B	0.249302440773561	0.0176594069960543
SV2C	0.249302440773561	0.0176594069960543
SVEP1	0.249302440773561	0.0176594069960543
SVIL	0.249302440773561	0.0176594069960543
SVIP	0.28814005341007	0.00914277495177951
SWAP70	0.249302440773561	0.0176594069960543
SWI5	0.28814005341007	0.00914277495177951
SWSAP1	0.944710246349563	0.0296390152503892
SWT1	0.249302440773561	0.0176594069960543
SYAP1	0.944710246349563	0.0296390152503892
SYBU	0.249302440773561	0.0176594069960543
SYCE1	0.944710246349563	0.0296390152503892
SYCE2	0.28814005341007	0.00914277495177951
SYCP1	0.249302440773561	0.0176594069960543
SYCP2	0.249302440773561	0.0176594069960543
SYCP2L	0.249302440773561	0.0176594069960543
SYCP3	0.944710246349563	0.0296390152503892
SYDE1	0.249302440773561	0.0176594069960543
SYDE2	0.249302440773561	0.0176594069960543
SYF2	0.28814005341007	0.00914277495177951
SYK	0.249302440773561	0.0176594069960543
SYMPK	0.249302440773561	0.0176594069960543
SYN1	0.249302440773561	0.0176594069960543
SYN3	0.944710246349563	0.0296390152503892
SYNC	0.944710246349563	0.0296390152503892
SYNCRIP	0.249302440773561	0.0176594069960543
SYNDIG1	0.28814005341007	0.00914277495177951
SYNDIG1L	0.28814005341007	0.00914277495177951
SYNE3	0.249302440773561	0.0176594069960543
SYNE4	0.944710246349563	0.0296390152503892
SYNGR1	0.28814005341007	0.00914277495177951
SYNGR2	0.28814005341007	0.00914277495177951
SYNGR4	0.28814005341007	0.00914277495177951
SYNJ1	0.249302440773561	0.0176594069960543
SYNJ2	0.249302440773561	0.0176594069960543
SYNJ2BP	0.28814005341007	0.00914277495177951
SYNPO	0.249302440773561	0.0176594069960543
SYNPO2	0.249302440773561	0.0176594069960543
SYNPR	0.28814005341007	0.00914277495177951
SYNRG	0.249302440773561	0.0176594069960543
SYP	0.944710246349563	0.0296390152503892
SYPL1	0.28814005341007	0.00914277495177951
SYPL2	0.28814005341007	0.00914277495177951
SYS1	0.28814005341007	0.00914277495177951
SYT1	0.944710246349563	0.0296390152503892
SYT10	0.944710246349563	0.0296390152503892
SYT11	0.28814005341007	0.00914277495177951
SYT12	0.944710246349563	0.0296390152503892
SYT13	0.944710246349563	0.0296390152503892
SYT14	0.944710246349563	0.0296390152503892
SYT16	0.249302440773561	0.0176594069960543
SYT17	0.944710246349563	0.0296390152503892
SYT2	0.28814005341007	0.00914277495177951
SYT3	0.944710246349563	0.0296390152503892
SYT4	0.28814005341007	0.00914277495177951
SYT5	0.944710246349563	0.0296390152503892
SYT6	0.28814005341007	0.00914277495177951
SYT7	0.944710246349563	0.0296390152503892
SYT9	0.944710246349563	0.0296390152503892
SYTL1	0.249302440773561	0.0176594069960543
SYTL2	0.249302440773561	0.0176594069960543
SYTL3	0.249302440773561	0.0176594069960543
SYTL4	0.249302440773561	0.0176594069960543
SYTL5	0.249302440773561	0.0176594069960543
SYVN1	0.944710246349563	0.0296390152503892
SZRD1	0.28814005341007	0.00914277495177951
SZT2	0.249302440773561	0.0176594069960543
T	0.944710246349563	0.0296390152503892
TAB1	0.944710246349563	0.0296390152503892
TAB3	0.249302440773561	0.0176594069960543
TAC1	0.28814005341007	0.00914277495177951
TAC3	0.28814005341007	0.00914277495177951
TAC4	0.28814005341007	0.00914277495177951
TACC1	0.249302440773561	0.0176594069960543
TACC2	0.249302440773561	0.0176594069960543
TACC3	0.249302440773561	0.0176594069960543
TACO1	0.28814005341007	0.00914277495177951
TACR1	0.944710246349563	0.0296390152503892
TACR2	0.28814005341007	0.00914277495177951
TACR3	0.944710246349563	0.0296390152503892
TADA1	0.944710246349563	0.0296390152503892
TADA2A	0.249302440773561	0.0176594069960543
TADA2B	0.944710246349563	0.0296390152503892
TADA3	0.944710246349563	0.0296390152503892
TAF11	0.28814005341007	0.00914277495177951
TAF13	0.28814005341007	0.00914277495177951
TAF15	0.249302440773561	0.0176594069960543
TAF1A	0.944710246349563	0.0296390152503892
TAF1B	0.249302440773561	0.0176594069960543
TAF1C	0.249302440773561	0.0176594069960543
TAF1D	0.28814005341007	0.00914277495177951
TAF2	0.249302440773561	0.0176594069960543
TAF4B	0.249302440773561	0.0176594069960543
TAF5	0.249302440773561	0.0176594069960543
TAF5L	0.944710246349563	0.0296390152503892
TAF6	0.249302440773561	0.0176594069960543
TAF6L	0.944710246349563	0.0296390152503892
TAF8	0.944710246349563	0.0296390152503892
TAF9	0.28814005341007	0.00914277495177951
TAF9B	0.28814005341007	0.00914277495177951
TAGAP	0.249302440773561	0.0176594069960543
TAGLN	0.28814005341007	0.00914277495177951
TAGLN2	0.28814005341007	0.00914277495177951
TAGLN3	0.28814005341007	0.00914277495177951
TAL1	0.28814005341007	0.00914277495177951
TALDO1	0.944710246349563	0.0296390152503892
TAMM41	0.944710246349563	0.0296390152503892
TANC1	0.249302440773561	0.0176594069960543
TANC2	0.249302440773561	0.0176594069960543
TANGO2	0.944710246349563	0.0296390152503892
TANGO6	0.249302440773561	0.0176594069960543
TANK	0.944710246349563	0.0296390152503892
TAOK1	0.249302440773561	0.0176594069960543
TAOK2	0.249302440773561	0.0176594069960543
TAOK3	0.249302440773561	0.0176594069960543
TAP1	0.249302440773561	0.0176594069960543
TAP2	0.249302440773561	0.0176594069960543
TAPBP	0.944710246349563	0.0296390152503892
TAPBPL	0.944710246349563	0.0296390152503892
TAPT1	0.249302440773561	0.0176594069960543
TARBP1	0.249302440773561	0.0176594069960543
TARBP2	0.944710246349563	0.0296390152503892
TARDBP	0.944710246349563	0.0296390152503892
TARS2	0.249302440773561	0.0176594069960543
TARSL2	0.249302440773561	0.0176594069960543
TAS1R2	0.944710246349563	0.0296390152503892
TASP1	0.944710246349563	0.0296390152503892
TAT	0.944710246349563	0.0296390152503892
TATDN1	0.944710246349563	0.0296390152503892
TATDN2	0.944710246349563	0.0296390152503892
TATDN3	0.944710246349563	0.0296390152503892
TAX1BP1	0.249302440773561	0.0176594069960543
TAX1BP3	0.28814005341007	0.00914277495177951
TAZ	0.944710246349563	0.0296390152503892
TBATA	0.944710246349563	0.0296390152503892
TBC1D1	0.249302440773561	0.0176594069960543
TBC1D10A	0.249302440773561	0.0176594069960543
TBC1D10B	0.249302440773561	0.0176594069960543
TBC1D10C	0.249302440773561	0.0176594069960543
TBC1D12	0.249302440773561	0.0176594069960543
TBC1D13	0.944710246349563	0.0296390152503892
TBC1D14	0.249302440773561	0.0176594069960543
TBC1D15	0.249302440773561	0.0176594069960543
TBC1D16	0.249302440773561	0.0176594069960543
TBC1D17	0.249302440773561	0.0176594069960543
TBC1D19	0.249302440773561	0.0176594069960543
TBC1D2	0.249302440773561	0.0176594069960543
TBC1D20	0.944710246349563	0.0296390152503892
TBC1D21	0.944710246349563	0.0296390152503892
TBC1D22A	0.944710246349563	0.0296390152503892
TBC1D22B	0.249302440773561	0.0176594069960543
TBC1D23	0.249302440773561	0.0176594069960543
TBC1D24	0.944710246349563	0.0296390152503892
TBC1D25	0.249302440773561	0.0176594069960543
TBC1D26	0.944710246349563	0.0296390152503892
TBC1D28	0.28814005341007	0.00914277495177951
TBC1D2B	0.249302440773561	0.0176594069960543
TBC1D32	0.249302440773561	0.0176594069960543
TBC1D4	0.249302440773561	0.0176594069960543
TBC1D5	0.249302440773561	0.0176594069960543
TBC1D7	0.944710246349563	0.0296390152503892
TBC1D8	0.249302440773561	0.0176594069960543
TBC1D8B	0.249302440773561	0.0176594069960543
TBC1D9	0.249302440773561	0.0176594069960543
TBC1D9B	0.249302440773561	0.0176594069960543
TBCA	0.28814005341007	0.00914277495177951
TBCB	0.28814005341007	0.00914277495177951
TBCC	0.28814005341007	0.00914277495177951
TBCCD1	0.944710246349563	0.0296390152503892
TBCD	0.249302440773561	0.0176594069960543
TBCE	0.249302440773561	0.0176594069960543
TBCEL	0.944710246349563	0.0296390152503892
TBCK	0.249302440773561	0.0176594069960543
TBK1	0.249302440773561	0.0176594069960543
TBKBP1	0.249302440773561	0.0176594069960543
TBL1X	0.249302440773561	0.0176594069960543
TBL2	0.944710246349563	0.0296390152503892
TBL3	0.249302440773561	0.0176594069960543
TBPL1	0.28814005341007	0.00914277495177951
TBR1	0.944710246349563	0.0296390152503892
TBRG1	0.944710246349563	0.0296390152503892
TBRG4	0.249302440773561	0.0176594069960543
TBX1	0.944710246349563	0.0296390152503892
TBX10	0.944710246349563	0.0296390152503892
TBX15	0.944710246349563	0.0296390152503892
TBX18	0.944710246349563	0.0296390152503892
TBX19	0.944710246349563	0.0296390152503892
TBX2	0.944710246349563	0.0296390152503892
TBX20	0.944710246349563	0.0296390152503892
TBX21	0.944710246349563	0.0296390152503892
TBX22	0.944710246349563	0.0296390152503892
TBX3	0.944710246349563	0.0296390152503892
TBX4	0.944710246349563	0.0296390152503892
TBX6	0.944710246349563	0.0296390152503892
TBXAS1	0.249302440773561	0.0176594069960543
TC2N	0.249302440773561	0.0176594069960543
TCAIM	0.944710246349563	0.0296390152503892
TCAP	0.28814005341007	0.00914277495177951
TCEA1	0.944710246349563	0.0296390152503892
TCEA2	0.944710246349563	0.0296390152503892
TCEA3	0.944710246349563	0.0296390152503892
TCEAL6	0.28814005341007	0.00914277495177951
TCEANC	0.28814005341007	0.00914277495177951
TCEANC2	0.28814005341007	0.00914277495177951
TCEB2	0.28814005341007	0.00914277495177951
TCEB3	0.249302440773561	0.0176594069960543
TCERG1	0.249302440773561	0.0176594069960543
TCERG1L	0.249302440773561	0.0176594069960543
TCF12	0.249302440773561	0.0176594069960543
TCF19	0.944710246349563	0.0296390152503892
TCF20	0.249302440773561	0.0176594069960543
TCF23	0.28814005341007	0.00914277495177951
TCF25	0.249302440773561	0.0176594069960543
TCF4	0.249302440773561	0.0176594069960543
TCF7	0.944710246349563	0.0296390152503892
TCF7L1	0.944710246349563	0.0296390152503892
TCF7L2	0.249302440773561	0.0176594069960543
TCFL5	0.944710246349563	0.0296390152503892
TCHH	0.249302440773561	0.0176594069960543
TCIRG1	0.249302440773561	0.0176594069960543
TCL1A	0.28814005341007	0.00914277495177951
TCN1	0.944710246349563	0.0296390152503892
TCN2	0.944710246349563	0.0296390152503892
TCOF1	0.249302440773561	0.0176594069960543
TCP1	0.944710246349563	0.0296390152503892
TCP10L	0.28814005341007	0.00914277495177951
TCP11	0.944710246349563	0.0296390152503892
TCP11L1	0.944710246349563	0.0296390152503892
TCP11L2	0.944710246349563	0.0296390152503892
TCTA	0.28814005341007	0.00914277495177951
TCTE1	0.944710246349563	0.0296390152503892
TCTE3	0.28814005341007	0.00914277495177951
TCTEX1D2	0.28814005341007	0.00914277495177951
TCTN1	0.249302440773561	0.0176594069960543
TCTN2	0.249302440773561	0.0176594069960543
TCTN3	0.249302440773561	0.0176594069960543
TDGF1	0.28814005341007	0.00914277495177951
TDO2	0.249302440773561	0.0176594069960543
TDP1	0.249302440773561	0.0176594069960543
TDP2	0.944710246349563	0.0296390152503892
TDRD1	0.249302440773561	0.0176594069960543
TDRD10	0.944710246349563	0.0296390152503892
TDRD3	0.249302440773561	0.0176594069960543
TDRD5	0.249302440773561	0.0176594069960543
TDRD7	0.249302440773561	0.0176594069960543
TDRD9	0.249302440773561	0.0176594069960543
TDRKH	0.944710246349563	0.0296390152503892
TEAD2	0.249302440773561	0.0176594069960543
TEC	0.249302440773561	0.0176594069960543
TECPR1	0.249302440773561	0.0176594069960543
TECPR2	0.249302440773561	0.0176594069960543
TECR	0.944710246349563	0.0296390152503892
TECRL	0.944710246349563	0.0296390152503892
TECTA	0.249302440773561	0.0176594069960543
TECTB	0.944710246349563	0.0296390152503892
TEF	0.28814005341007	0.00914277495177951
TEFM	0.944710246349563	0.0296390152503892
TEK	0.249302440773561	0.0176594069960543
TEKT2	0.944710246349563	0.0296390152503892
TEKT4	0.944710246349563	0.0296390152503892
TEKT5	0.944710246349563	0.0296390152503892
TELO2	0.249302440773561	0.0176594069960543
TENC1	0.249302440773561	0.0176594069960543
TENM1	0.249302440773561	0.0176594069960543
TENM2	0.249302440773561	0.0176594069960543
TENM3	0.249302440773561	0.0176594069960543
TENM4	0.249302440773561	0.0176594069960543
TEPP	0.944710246349563	0.0296390152503892
TERF1	0.944710246349563	0.0296390152503892
TERF2	0.944710246349563	0.0296390152503892
TERF2IP	0.944710246349563	0.0296390152503892
TERT	0.249302440773561	0.0176594069960543
TES	0.944710246349563	0.0296390152503892
TESC	0.28814005341007	0.00914277495177951
TESK1	0.249302440773561	0.0176594069960543
TESK2	0.249302440773561	0.0176594069960543
TESPA1	0.944710246349563	0.0296390152503892
TET1	0.249302440773561	0.0176594069960543
TET3	0.249302440773561	0.0176594069960543
TEX10	0.249302440773561	0.0176594069960543
TEX101	0.28814005341007	0.00914277495177951
TEX13A	0.944710246349563	0.0296390152503892
TEX15	0.249302440773561	0.0176594069960543
TEX2	0.249302440773561	0.0176594069960543
TEX261	0.28814005341007	0.00914277495177951
TEX264	0.28814005341007	0.00914277495177951
TEX29	0.28814005341007	0.00914277495177951
TEX30	0.28814005341007	0.00914277495177951
TEX35	0.944710246349563	0.0296390152503892
TEX37	0.28814005341007	0.00914277495177951
TEX9	0.944710246349563	0.0296390152503892
TF	0.249302440773561	0.0176594069960543
TFAM	0.944710246349563	0.0296390152503892
TFAP2A	0.944710246349563	0.0296390152503892
TFAP2B	0.944710246349563	0.0296390152503892
TFAP2C	0.944710246349563	0.0296390152503892
TFAP2D	0.944710246349563	0.0296390152503892
TFAP2E	0.944710246349563	0.0296390152503892
TFB1M	0.944710246349563	0.0296390152503892
TFB2M	0.944710246349563	0.0296390152503892
TFCP2	0.249302440773561	0.0176594069960543
TFCP2L1	0.249302440773561	0.0176594069960543
TFDP1	0.944710246349563	0.0296390152503892
TFDP2	0.249302440773561	0.0176594069960543
TFE3	0.944710246349563	0.0296390152503892
TFEB	0.944710246349563	0.0296390152503892
TFEC	0.944710246349563	0.0296390152503892
TFF1	0.28814005341007	0.00914277495177951
TFF2	0.28814005341007	0.00914277495177951
TFF3	0.28814005341007	0.00914277495177951
TFG	0.944710246349563	0.0296390152503892
TFIP11	0.249302440773561	0.0176594069960543
TFPI	0.944710246349563	0.0296390152503892
TFPI2	0.28814005341007	0.00914277495177951
TFPT	0.28814005341007	0.00914277495177951
TFR2	0.249302440773561	0.0176594069960543
TFRC	0.249302440773561	0.0176594069960543
TGDS	0.944710246349563	0.0296390152503892
TGFA	0.28814005341007	0.00914277495177951
TGFB1	0.944710246349563	0.0296390152503892
TGFB1I1	0.944710246349563	0.0296390152503892
TGFB3	0.944710246349563	0.0296390152503892
TGFBI	0.249302440773561	0.0176594069960543
TGFBR1	0.944710246349563	0.0296390152503892
TGFBR2	0.944710246349563	0.0296390152503892
TGFBR3	0.249302440773561	0.0176594069960543
TGFBRAP1	0.249302440773561	0.0176594069960543
TGIF2	0.28814005341007	0.00914277495177951
TGM2	0.249302440773561	0.0176594069960543
TGM3	0.249302440773561	0.0176594069960543
TGM5	0.249302440773561	0.0176594069960543
TGM7	0.249302440773561	0.0176594069960543
TGOLN2	0.28814005341007	0.00914277495177951
TGS1	0.249302440773561	0.0176594069960543
TH	0.249302440773561	0.0176594069960543
THADA	0.249302440773561	0.0176594069960543
THAP1	0.28814005341007	0.00914277495177951
THAP10	0.28814005341007	0.00914277495177951
THAP2	0.28814005341007	0.00914277495177951
THAP3	0.28814005341007	0.00914277495177951
THAP4	0.944710246349563	0.0296390152503892
THAP6	0.28814005341007	0.00914277495177951
THAP7	0.944710246349563	0.0296390152503892
THAP8	0.28814005341007	0.00914277495177951
THAP9	0.249302440773561	0.0176594069960543
THBS1	0.249302440773561	0.0176594069960543
THBS2	0.249302440773561	0.0176594069960543
THBS3	0.249302440773561	0.0176594069960543
THBS4	0.249302440773561	0.0176594069960543
THEM4	0.28814005341007	0.00914277495177951
THEM5	0.28814005341007	0.00914277495177951
THEMIS	0.944710246349563	0.0296390152503892
THEMIS2	0.944710246349563	0.0296390152503892
THG1L	0.28814005341007	0.00914277495177951
THOC1	0.249302440773561	0.0176594069960543
THOC2	0.249302440773561	0.0176594069960543
THOC5	0.249302440773561	0.0176594069960543
THOC6	0.944710246349563	0.0296390152503892
THOC7	0.944710246349563	0.0296390152503892
THOP1	0.944710246349563	0.0296390152503892
THPO	0.28814005341007	0.00914277495177951
THRA	0.944710246349563	0.0296390152503892
THRAP3	0.249302440773561	0.0176594069960543
THRB	0.944710246349563	0.0296390152503892
THRSP	0.28814005341007	0.00914277495177951
THSD1	0.944710246349563	0.0296390152503892
THSD4	0.249302440773561	0.0176594069960543
THSD7A	0.249302440773561	0.0176594069960543
THSD7B	0.249302440773561	0.0176594069960543
THTPA	0.944710246349563	0.0296390152503892
THUMPD1	0.944710246349563	0.0296390152503892
THUMPD2	0.944710246349563	0.0296390152503892
THUMPD3	0.944710246349563	0.0296390152503892
THY1	0.28814005341007	0.00914277495177951
THYN1	0.28814005341007	0.00914277495177951
TIA1	0.249302440773561	0.0176594069960543
TIAM1	0.249302440773561	0.0176594069960543
TICRR	0.249302440773561	0.0176594069960543
TIE1	0.249302440773561	0.0176594069960543
TIFA	0.28814005341007	0.00914277495177951
TIFAB	0.28814005341007	0.00914277495177951
TIGD3	0.944710246349563	0.0296390152503892
TIGD6	0.28814005341007	0.00914277495177951
TIGD7	0.944710246349563	0.0296390152503892
TIGIT	0.28814005341007	0.00914277495177951
TIMD4	0.944710246349563	0.0296390152503892
TIMELESS	0.249302440773561	0.0176594069960543
TIMM10	0.28814005341007	0.00914277495177951
TIMM10B	0.28814005341007	0.00914277495177951
TIMM13	0.28814005341007	0.00914277495177951
TIMM17A	0.944710246349563	0.0296390152503892
TIMM21	0.944710246349563	0.0296390152503892
TIMM22	0.28814005341007	0.00914277495177951
TIMM44	0.249302440773561	0.0176594069960543
TIMM50	0.944710246349563	0.0296390152503892
TIMM8B	0.28814005341007	0.00914277495177951
TIMM9	0.28814005341007	0.00914277495177951
TIMMDC1	0.944710246349563	0.0296390152503892
TIMP1	0.28814005341007	0.00914277495177951
TIMP2	0.28814005341007	0.00914277495177951
TIMP3	0.28814005341007	0.00914277495177951
TIMP4	0.28814005341007	0.00914277495177951
TINAG	0.249302440773561	0.0176594069960543
TINAGL1	0.249302440773561	0.0176594069960543
TINF2	0.944710246349563	0.0296390152503892
TIPIN	0.944710246349563	0.0296390152503892
TIPRL	0.944710246349563	0.0296390152503892
TIRAP	0.28814005341007	0.00914277495177951
TJAP1	0.944710246349563	0.0296390152503892
TJP1	0.249302440773561	0.0176594069960543
TJP2	0.249302440773561	0.0176594069960543
TJP3	0.249302440773561	0.0176594069960543
TK1	0.28814005341007	0.00914277495177951
TK2	0.944710246349563	0.0296390152503892
TKT	0.944710246349563	0.0296390152503892
TLCD1	0.28814005341007	0.00914277495177951
TLDC1	0.944710246349563	0.0296390152503892
TLE1	0.249302440773561	0.0176594069960543
TLE2	0.249302440773561	0.0176594069960543
TLE4	0.249302440773561	0.0176594069960543
TLE6	0.249302440773561	0.0176594069960543
TLK1	0.249302440773561	0.0176594069960543
TLK2	0.249302440773561	0.0176594069960543
TLL1	0.249302440773561	0.0176594069960543
TLL2	0.249302440773561	0.0176594069960543
TLN1	0.249302440773561	0.0176594069960543
TLN2	0.249302440773561	0.0176594069960543
TLR1	0.944710246349563	0.0296390152503892
TLR3	0.249302440773561	0.0176594069960543
TLR4	0.944710246349563	0.0296390152503892
TLR6	0.944710246349563	0.0296390152503892
TLR7	0.944710246349563	0.0296390152503892
TLR8	0.249302440773561	0.0176594069960543
TLX1	0.28814005341007	0.00914277495177951
TM2D1	0.944710246349563	0.0296390152503892
TM2D2	0.28814005341007	0.00914277495177951
TM2D3	0.28814005341007	0.00914277495177951
TM4SF1	0.28814005341007	0.00914277495177951
TM4SF18	0.28814005341007	0.00914277495177951
TM4SF19	0.28814005341007	0.00914277495177951
TM4SF20	0.28814005341007	0.00914277495177951
TM4SF4	0.28814005341007	0.00914277495177951
TM4SF5	0.28814005341007	0.00914277495177951
TM6SF1	0.944710246349563	0.0296390152503892
TM6SF2	0.944710246349563	0.0296390152503892
TM7SF2	0.944710246349563	0.0296390152503892
TM7SF3	0.249302440773561	0.0176594069960543
TM9SF1	0.249302440773561	0.0176594069960543
TM9SF4	0.249302440773561	0.0176594069960543
TMA16	0.28814005341007	0.00914277495177951
TMA7	0.28814005341007	0.00914277495177951
TMBIM1	0.944710246349563	0.0296390152503892
TMBIM4	0.28814005341007	0.00914277495177951
TMBIM6	0.944710246349563	0.0296390152503892
TMC1	0.249302440773561	0.0176594069960543
TMC4	0.249302440773561	0.0176594069960543
TMC5	0.249302440773561	0.0176594069960543
TMC6	0.249302440773561	0.0176594069960543
TMC8	0.249302440773561	0.0176594069960543
TMCC1	0.944710246349563	0.0296390152503892
